id,sursa_site,an,titlu,label_numeric,pred,prob_cls1,nr_cuvinte,nr_ghilimele,densitate_ghilimele,nr_paragrafe,nr_non_ascii,pct_non_ascii
vrd_0099,veridica.ro,2022,Maia Sandu închide universități și școli cu predare în limba rusă,1,0,0.0195503551512956,97,4,0.041237113402061855,1,33,5.314009661835748
vrd_0578,veridica.ro,2025,Prosperitatea UE a rămas în trecut,1,0,0.0016170870512723,206,2,0.009708737864077669,1,60,4.769475357710652
vrd_0255,veridica.ro,2023,În Ucraina are loc un război civil pentru refacerea Rusiei Mari,1,1,0.673181414604187,213,2,0.009389671361502348,1,78,6.151419558359621
vrd_0018,veridica.ro,2022,România va fi dezmembrată în cazul unei invazii ruse în Ucraina,1,1,0.7821661829948425,121,2,0.01652892561983471,1,44,5.921938088829071
vrd_0329,veridica.ro,2024,"Taxele Chișinăului, un pas spre anexarea Transnistriei de România",1,0,0.0019568861462175,180,3,0.016666666666666666,1,71,5.657370517928287
vrd_0614,veridica.ro,2025,Europa se înarmează pentru a ataca Rusia,1,0,0.0025918395258486,145,2,0.013793103448275862,1,43,4.3043043043043046
vrd_0401,veridica.ro,2024,"Conducerea ucraineană este fascistă și implicată în traficul de ființe umane, afirmă ofițeri ai Pentagonului",1,0,0.0059767421334981,84,2,0.023809523809523808,1,20,3.5650623885918007
vrd_0179,veridica.ro,2022,PROPAGANDĂ DE RĂZBOI: Conducerea Ucrainei vrea război ca să facă bani și nu-i pasă de suferințele civililor,1,0,0.0055403029546141,132,8,0.06060606060606061,1,54,5.7324840764331215
vrd_0025,veridica.ro,2022,"Presa occidentală dezinformează cu privire la criza din Ucraina, care e o diversiune a Occidentului",1,0,0.0033682556822896,214,7,0.03271028037383177,1,56,4.1116005873715125
vrd_0660,veridica.ro,2026,Zelenski i-a cerut României să atace Iranul și Rusia,1,1,0.6670066714286804,273,0,0.0,1,114,6.757557794902193
vrd_0576,veridica.ro,2025,Occidentul vede semnele colapsului ucrainean în război,1,0,0.0041737840510904,106,10,0.09433962264150944,1,30,3.579952267303103
vrd_0203,veridica.ro,2023,Guvernarea de la Chișinău interzice presa rusă la indicația Occidentului,1,1,0.6683002710342407,888,20,0.02252252252252252,1,320,5.331556147950684
vrd_0524,veridica.ro,2025,Hitler nu s-a sinucis în 1945,1,0,0.001696587074548,312,0,0.0,1,97,4.96417604912999
vrd_0488,veridica.ro,2025,Zelenski a cumpărat reședința lui Hitler,1,0,0.0019110686844214,99,8,0.08080808080808081,1,34,4.822695035460993
vrd_0266,veridica.ro,2023,"Ucraina va fi alipită Poloniei, pentru a face parte din NATO și UE",1,1,0.669725239276886,235,2,0.00851063829787234,1,74,4.811443433029909
vrd_0026,veridica.ro,2022,Suplimentarea forțelor NATO în România e aberantă întrucât Rusia nu amenință pe nimeni,1,0,0.0271644331514835,160,3,0.01875,1,73,6.841611996251172
vrd_0473,veridica.ro,2025,Liderii europeni sunt beneficiarii corupției și criminalității din Ucraina,1,0,0.2254464477300644,105,6,0.05714285714285714,1,38,5.255878284923928
vrd_0290,veridica.ro,2023,Războiul a salvat Rusia de șomaj și sărăcie,1,0,0.0043565644882619,205,4,0.01951219512195122,1,80,5.934718100890208
vrd_0399,veridica.ro,2024,Maia Sandu este vinovată pentru creșterea ratei infracționalității în R. Moldova,1,1,0.6662634015083313,379,4,0.010554089709762533,1,140,5.654281098546042
vrd_0357,veridica.ro,2024,Guvernarea de la Chișinău impune integrarea europeană a Moldovei,1,0,0.0030021739657968,602,6,0.009966777408637873,1,203,5.20112733794517
vrd_0141,veridica.ro,2022,"Referendumurile din Ucraina ocupată sunt legitime, iar Rusia e superioară militar Occidentului",1,1,0.6735075116157532,482,9,0.01867219917012448,1,183,5.709828393135726
vrd_0095,veridica.ro,2022,PROPAGANDĂ DE RĂZBOI: În Ucraina a fost canonizat liderul naționalist Stepan Bandera,1,1,0.675609827041626,109,2,0.01834862385321101,1,33,5.213270142180095
vrd_0344,veridica.ro,2024,Josep Borrell spune că Ucraina va pierde războiul în 3 luni,1,0,0.0021543360780924,746,18,0.024128686327077747,1,269,5.5544084245302505
vrd_0480,veridica.ro,2025,Zelenski riscă suspendarea pentru probleme mintale,1,0,0.0019626354333013,144,4,0.027777777777777776,1,48,5.177993527508091
vrd_0131,veridica.ro,2022,PROPAGANDĂ DE RĂZBOI: Guvernul de la Kiev și-a exprimat neîncrederea în partenerii din Occident,1,0,0.0017017547506839,223,4,0.017937219730941704,1,83,5.653950953678474
